3	0.006
191	0.007
1118	0.008
1891	0.009
2277	0.01
2489	0.011
2648	0.012
2744	0.013
2821	0.014
2873	0.015
2916	0.016
2947	0.017
2975	0.018
3013	0.019
3052	0.02
3085	0.021
3109	0.022
3137	0.023
3161	0.024
3181	0.025
3195	0.026
3206	0.027
3216	0.028
3228	0.029
3239	0.03
3248	0.031
3253	0.032
3261	0.033
3269	0.034
3274	0.035
3283	0.036
3293	0.037
3303	0.038
3314	0.039
3320	0.04
3332	0.041
3337	0.042
3350	0.043
3360	0.044
3368	0.045
3371	0.046
3377	0.047
3383	0.048
3387	0.049
3393	0.05
3396	0.051
3403	0.052
3408	0.053
3418	0.054
3427	0.055
3436	0.056
3439	0.057
3444	0.058
3449	0.059
3456	0.06
3462	0.061
3465	0.062
3477	0.063
3482	0.064
3487	0.065
3490	0.066
3494	0.067
3499	0.068
3506	0.07
3511	0.071
3514	0.072
3520	0.073
3528	0.074
3531	0.075
3541	0.076
3548	0.077
3551	0.078
3557	0.079
3560	0.08
3563	0.081
3568	0.082
3574	0.083
3578	0.084
3582	0.085
3583	0.086
3586	0.087
3592	0.088
3598	0.089
3602	0.09
3604	0.091
3608	0.092
3613	0.093
3617	0.094
3623	0.095
3628	0.096
3631	0.097
3633	0.098
3634	0.099
3635	0.1
3640	0.101
3644	0.102
3648	0.103
3653	0.104
3657	0.105
3659	0.106
3662	0.107
3665	0.108
3667	0.109
3670	0.11
3672	0.111
3675	0.112
3678	0.113
3681	0.114
3685	0.115
3689	0.116
3690	0.117
3693	0.118
3702	0.119
3704	0.12
3709	0.121
3711	0.122
3713	0.123
3716	0.124
3720	0.125
3721	0.127
3725	0.128
3730	0.129
3736	0.13
3744	0.131
3747	0.132
3750	0.133
3756	0.134
3762	0.135
3765	0.136
3771	0.137
3777	0.138
3779	0.139
3780	0.14
3785	0.141
3790	0.142
3791	0.143
3793	0.144
3798	0.145
3799	0.146
3801	0.147
3803	0.148
3804	0.149
3806	0.15
3809	0.151
3812	0.152
3814	0.153
3821	0.154
3824	0.155
3833	0.156
3838	0.157
3841	0.158
3847	0.159
3850	0.16
3853	0.161
3854	0.162
3856	0.163
3859	0.164
3863	0.165
3864	0.166
3866	0.167
3868	0.168
3870	0.169
3877	0.17
3882	0.171
3885	0.172
3886	0.173
3887	0.175
3890	0.176
3892	0.177
3896	0.178
3898	0.18
3899	0.181
3900	0.182
3903	0.184
3906	0.185
3909	0.186
3910	0.187
3915	0.188
3916	0.189
3919	0.19
3920	0.191
3926	0.192
3927	0.193
3931	0.194
3933	0.195
3936	0.196
3937	0.198
3941	0.2
3942	0.201
3944	0.202
3945	0.203
3948	0.204
3954	0.205
3956	0.206
3957	0.207
3964	0.208
3966	0.209
3968	0.21
3970	0.211
3976	0.212
3978	0.213
3981	0.214
3985	0.215
3987	0.216
3989	0.217
3990	0.218
3992	0.219
3996	0.22
3997	0.221
3999	0.222
4000	0.223
4001	0.224
4002	0.225
4004	0.226
4006	0.227
4010	0.228
4013	0.229
4015	0.23
4018	0.231
4019	0.232
4020	0.233
4022	0.234
4024	0.236
4026	0.237
4028	0.239
4029	0.24
4031	0.241
4034	0.242
4036	0.243
4039	0.244
4043	0.245
4045	0.246
4047	0.247
4049	0.251
4050	0.252
4053	0.253
4054	0.257
4055	0.259
4056	0.26
4057	0.261
4058	0.262
4059	0.263
4062	0.264
4063	0.266
4065	0.267
4068	0.268
4071	0.269
4072	0.27
4076	0.271
4077	0.272
4078	0.273
4081	0.274
4085	0.275
4087	0.276
4088	0.277
4091	0.278
4092	0.28
4096	0.281
4098	0.282
4099	0.283
4101	0.284
4102	0.285
4103	0.286
4105	0.287
4108	0.288
4111	0.289
4113	0.291
4115	0.292
4117	0.293
4118	0.294
4120	0.296
4121	0.297
4125	0.298
4128	0.299
4130	0.3
4137	0.301
4139	0.302
4140	0.303
4141	0.304
4142	0.305
4146	0.307
4148	0.308
4151	0.309
4153	0.31
4154	0.311
4155	0.312
4156	0.313
4157	0.314
4159	0.315
4160	0.316
4163	0.317
4164	0.318
4166	0.319
4167	0.321
4170	0.322
4172	0.323
4176	0.324
4177	0.325
4178	0.327
4180	0.328
4182	0.329
4185	0.33
4186	0.331
4190	0.332
4192	0.333
4194	0.334
4196	0.335
4198	0.337
4200	0.338
4201	0.339
4203	0.34
4205	0.343
4206	0.345
4207	0.346
4209	0.347
4210	0.349
4211	0.35
4212	0.354
4213	0.355
4214	0.356
4216	0.36
4219	0.361
4220	0.362
4225	0.363
4226	0.364
4228	0.366
4229	0.367
4232	0.368
4235	0.369
4238	0.37
4239	0.372
4240	0.373
4244	0.374
4245	0.375
4247	0.376
4249	0.377
4254	0.379
4256	0.38
4260	0.381
4261	0.385
4262	0.386
4263	0.387
4265	0.388
4267	0.389
4269	0.39
4270	0.393
4271	0.395
4273	0.398
4275	0.399
4277	0.401
4278	0.403
4279	0.406
4281	0.407
4282	0.408
4283	0.409
4285	0.41
4286	0.413
4287	0.414
4290	0.415
4292	0.416
4297	0.417
4299	0.421
4300	0.423
4302	0.425
4304	0.429
4306	0.43
4309	0.431
4310	0.432
4315	0.433
4317	0.434
4318	0.435
4319	0.436
4321	0.437
4322	0.438
4325	0.439
4326	0.441
4327	0.442
4330	0.443
4331	0.445
4332	0.446
