71	0.008
563	0.009
1951	0.01
3714	0.011
5037	0.012
5846	0.013
6299	0.014
6600	0.015
6864	0.016
7057	0.017
7243	0.018
7406	0.019
7520	0.02
7638	0.021
7748	0.022
7837	0.023
7917	0.024
8003	0.025
8073	0.026
8128	0.027
8190	0.028
8240	0.029
8298	0.03
8343	0.031
8380	0.032
8433	0.033
8465	0.034
8491	0.035
8516	0.036
8545	0.037
8571	0.038
8591	0.039
8613	0.04
8643	0.041
8671	0.042
8688	0.043
8710	0.044
8729	0.045
8760	0.046
8773	0.047
8790	0.048
8808	0.049
8819	0.05
8826	0.051
8840	0.052
8852	0.053
8865	0.054
8877	0.055
8892	0.056
8903	0.057
8916	0.058
8924	0.059
8931	0.06
8937	0.061
8947	0.062
8954	0.063
8959	0.064
8965	0.065
8973	0.066
8980	0.067
8985	0.068
8996	0.069
9000	0.07
9005	0.071
9008	0.072
9013	0.073
9020	0.074
9023	0.075
9029	0.076
9032	0.077
9038	0.078
9043	0.079
9047	0.08
9052	0.081
9058	0.082
9059	0.084
9065	0.085
9068	0.086
9071	0.087
9078	0.088
9085	0.089
9090	0.09
9093	0.091
9095	0.092
9097	0.093
9099	0.094
9102	0.095
9103	0.096
9109	0.097
9110	0.098
9115	0.099
9120	0.1
9122	0.101
9125	0.102
9130	0.103
9134	0.104
9136	0.105
9138	0.106
9139	0.107
9145	0.108
9148	0.109
9150	0.11
9152	0.111
9155	0.112
9156	0.113
9160	0.114
9164	0.115
9165	0.116
9166	0.117
9168	0.118
9171	0.119
9174	0.12
9176	0.121
9180	0.123
9183	0.124
9185	0.125
9186	0.126
9187	0.129
9188	0.13
9190	0.132
9193	0.133
9195	0.134
9198	0.135
9201	0.136
9202	0.137
9203	0.138
9204	0.139
9206	0.14
9208	0.141
9209	0.142
9210	0.143
9212	0.144
9215	0.145
9216	0.146
9217	0.15
9220	0.151
9222	0.152
9225	0.153
9227	0.155
9229	0.156
9232	0.157
9233	0.16
9235	0.161
9237	0.164
9238	0.165
9240	0.168
9242	0.17
9244	0.173
9246	0.176
9247	0.177
9248	0.178
9249	0.18
9250	0.181
9253	0.182
9254	0.184
9255	0.185
9256	0.187
9257	0.19
9259	0.191
9262	0.192
9264	0.194
9265	0.198
9266	0.2
9267	0.202
9268	0.203
9269	0.205
9270	0.207
9271	0.209
9272	0.211
9277	0.212
9283	0.213
9286	0.214
9287	0.215
9290	0.216
9291	0.217
9292	0.218
9293	0.219
9294	0.22
9295	0.221
9297	0.222
9301	0.223
9303	0.224
9304	0.225
9305	0.226
9307	0.227
9308	0.228
9309	0.231
9310	0.233
9312	0.235
9313	0.236
9315	0.238
9316	0.239
9317	0.24
9318	0.245
9319	0.246
9320	0.247
9323	0.249
9324	0.251
9326	0.252
9329	0.253
9331	0.254
9332	0.256
9333	0.257
9334	0.258
9335	0.26
9336	0.263
9338	0.265
9339	0.266
9340	0.268
9341	0.269
9343	0.27
9346	0.272
9349	0.274
9350	0.275
9351	0.277
9352	0.283
9353	0.284
9355	0.286
9356	0.29
9360	0.291
9361	0.292
9362	0.293
9363	0.294
9364	0.298
9365	0.302
9366	0.303
9367	0.304
9369	0.31
9370	0.312
9371	0.314
9372	0.319
9374	0.321
9376	0.322
9377	0.324
9378	0.328
9381	0.329
9382	0.33
9385	0.335
9386	0.339
9387	0.345
9388	0.347
9389	0.354
9390	0.355
9391	0.356
9392	0.357
9393	0.358
9394	0.359
9395	0.361
9396	0.37
9397	0.371
9398	0.375
9399	0.38
9400	0.381
9401	0.383
9402	0.384
9403	0.385
9404	0.386
9406	0.39
9407	0.392
9408	0.397
9409	0.401
9410	0.411
9412	0.413
9415	0.414
9416	0.415
9418	0.419
9419	0.422
9420	0.424
9421	0.425
9422	0.428
9423	0.43
9424	0.432
9425	0.436
9427	0.44
9428	0.445
9430	0.449
9431	0.451
9432	0.452
9433	0.46
9434	0.463
9435	0.464
9436	0.468
9437	0.469
9438	0.476
9439	0.478
9441	0.503
9442	0.505
9443	0.507
9444	0.508
9445	0.511
9446	0.517
9447	0.519
9448	0.525
9449	0.528
9450	0.538
9451	0.543
9452	0.544
9454	0.545
9455	0.547
9456	0.551
9457	0.553
9458	0.558
9459	0.559
9460	0.561
9461	0.565
9462	0.567
9463	0.575
9464	0.577
9465	0.582
9466	0.587
9467	0.588
9468	0.592
9469	0.6
9472	0.601
9473	0.608
9474	0.61
9475	0.611
9477	0.614
9478	0.616
9479	0.622
9480	0.628
9481	0.639
9482	0.648
9483	0.655
9484	0.662
9485	0.664
9486	0.667
9487	0.672
9488	0.677
9489	0.686
9490	0.694
9491	0.695
9492	0.7
9493	0.702
9494	0.703
9495	0.723
9497	0.732
9498	0.737
9499	0.741
9501	0.747
9502	0.754
9503	0.762
9504	0.77
9505	0.771
9506	0.772
9507	0.773
9508	0.781
9509	0.788
9510	0.789
9511	0.793
9512	0.797
9513	0.807
9514	0.808
9515	0.809
9516	0.813
9517	0.818
9518	0.825
9519	0.827
9520	0.833
9521	0.85
9522	0.854
9523	0.855
9524	0.857
9525	0.866
9526	0.868
9527	0.872
9528	0.881
9529	0.887
9530	0.895
9531	0.898
9532	0.899
9533	0.91
9534	0.912
9535	0.917
9536	0.923
9537	0.933
9538	0.936
9539	0.947
9540	0.949
9541	0.951
9542	0.972
9543	0.979
9544	1.003
9545	1.01
9546	1.03
9547	1.044
9548	1.045
9549	1.046
9550	1.056
9551	1.067
9552	1.074
9553	1.088
9554	1.089
9555	1.094
9556	1.118
9557	1.138
9558	1.146
9559	1.148
9560	1.151
9561	1.153
9562	1.154
9563	1.156
9564	1.174
9565	1.197
9566	1.205
9567	1.207
9568	1.216
9569	1.223
9570	1.233
9571	1.24
9572	1.244
9573	1.255
9574	1.265
9575	1.294
9576	1.341
9577	1.389
9578	1.391
9579	1.405
9580	1.42
9581	1.448
9582	1.468
9583	1.476
9584	1.48
9585	1.484
9586	1.522
9587	1.541
9588	1.542
9589	1.543
9590	1.55
9591	1.551
9592	1.553
9593	1.555
9594	1.575
9595	1.591
9596	1.597
9598	1.599
9599	1.609
9600	1.626
9601	1.631
9602	1.649
9603	1.653
9604	1.656
9605	1.672
9606	1.685
9607	1.691
9608	1.697
9609	1.7
9610	1.702
9611	1.709
9612	1.758
9613	1.763
9614	1.813
9615	1.814
9616	1.826
9617	1.834
9618	1.842
9620	1.863
9621	1.88
9622	1.895
9623	1.899
9624	1.905
9625	1.917
9626	1.924
9628	1.925
9629	1.928
9630	1.936
9631	1.952
9633	1.97
9634	2.008
9635	2.021
9636	2.032
9637	2.033
9638	2.055
9639	2.078
9640	2.081
9641	2.082
9642	2.087
9643	2.092
9644	2.106
9645	2.109
9646	2.131
9648	2.137
9649	2.16
9650	2.185
9651	2.205
9652	2.21
9653	2.252
9654	2.253
9655	2.258
9656	2.26
9657	2.268
9658	2.272
9659	2.32
9660	2.331
9661	2.333
9662	2.38
9663	2.386
9664	2.403
9665	2.418
9666	2.42
9667	2.43
9669	2.438
9670	2.439
9671	2.442
9672	2.535
9673	2.552
9675	2.557
9676	2.577
9677	2.589
9678	2.608
9679	2.612
9680	2.622
9681	2.623
9682	2.644
9683	2.677
9684	2.684
9685	2.692
9686	2.696
9687	2.705
9688	2.707
9689	2.753
9690	2.789
9691	2.807
9692	2.817
9693	2.835
9694	2.854
9695	2.865
9696	2.915
9697	2.929
9698	2.975
9699	2.985
9700	3.012
9701	3.016
9702	3.103
9703	3.111
9704	3.121
